date,category,total_cases,reported,spk_issued,invoice,paid,pct_reported,pct_spk,pct_invoice,pct_paid
2026-07-13,nongrab_allrisk,2729.0,2639.0,2342.0,2171.0,1144.0,96.7,85.82,79.55,41.92
2026-07-14,grab_oona,4388.0,4388.0,3822.0,3630.0,1445.0,100.0,87.1,82.73,32.93
2026-07-14,grab_avrist,2601.0,2601.0,2366.0,2354.0,1320.0,100.0,90.97,90.5,50.75
2026-07-14,nongrab_oona,146.0,146.0,146.0,116.0,0.0,100.0,100.0,79.45,0.0
2026-07-14,nongrab_avrist,1061.0,1061.0,731.0,723.0,125.0,100.0,68.9,68.14,11.78
2026-07-14,nongrab_sinarmas,537.0,537.0,536.0,410.0,0.0,100.0,99.81,76.35,0.0
2026-07-14,grab_allrisk,43.0,43.0,43.0,27.0,0.0,100.0,100.0,62.79,0.0
2026-07-14,nongrab_allrisk,2747.0,2684.0,2353.0,2253.0,1144.0,97.71,85.66,82.02,41.65
2026-07-15,grab_oona,4443.0,4443.0,3854.0,3646.0,1445.0,100.0,86.74,82.06,32.52
2026-07-15,grab_avrist,2628.0,2628.0,2383.0,2370.0,1320.0,100.0,90.68,90.18,50.23
2026-07-15,nongrab_oona,153.0,153.0,153.0,116.0,0.0,100.0,100.0,75.82,0.0
2026-07-15,nongrab_avrist,1077.0,1077.0,734.0,723.0,125.0,100.0,68.15,67.13,11.61
2026-07-15,nongrab_sinarmas,542.0,542.0,541.0,410.0,0.0,100.0,99.82,75.65,0.0
2026-07-15,grab_allrisk,43.0,43.0,43.0,27.0,0.0,100.0,100.0,62.79,0.0
2026-07-15,nongrab_allrisk,2781.0,2685.0,2460.0,2285.0,1278.0,96.55,88.46,82.16,45.95
2026-07-16,grab_oona,4480.0,4480.0,3875.0,3655.0,1445.0,100.0,86.5,81.58,32.25
2026-07-16,grab_avrist,2642.0,2642.0,2392.0,2379.0,1320.0,100.0,90.54,90.05,49.96
2026-07-16,nongrab_oona,154.0,154.0,154.0,116.0,0.0,100.0,100.0,75.32,0.0
2026-07-16,nongrab_avrist,1094.0,1094.0,740.0,723.0,125.0,100.0,67.64,66.09,11.43
2026-07-16,nongrab_sinarmas,546.0,546.0,545.0,410.0,0.0,100.0,99.82,75.09,0.0
2026-07-16,grab_allrisk,44.0,44.0,44.0,27.0,0.0,100.0,100.0,61.36,0.0
2026-07-16,nongrab_allrisk,2796.0,2723.0,2462.0,2315.0,1298.0,97.39,88.05,82.8,46.42
2026-07-17,grab_oona,4523.0,4523.0,3897.0,3666.0,1445.0,100.0,86.16,81.05,31.95
2026-07-17,grab_avrist,2663.0,2663.0,2406.0,2390.0,1320.0,100.0,90.35,89.75,49.57
2026-07-17,nongrab_oona,155.0,155.0,155.0,116.0,0.0,100.0,100.0,74.84,0.0
2026-07-17,nongrab_avrist,1110.0,1110.0,742.0,723.0,125.0,100.0,66.85,65.14,11.26
2026-07-17,nongrab_sinarmas,551.0,551.0,550.0,410.0,0.0,100.0,99.82,74.41,0.0
2026-07-17,grab_allrisk,44.0,44.0,44.0,27.0,0.0,100.0,100.0,61.36,0.0
2026-07-17,nongrab_allrisk,2818.0,2727.0,2462.0,2362.0,1315.0,96.77,87.37,83.82,46.66
2026-07-18,grab_oona,4551.0,4551.0,3919.0,3673.0,1445.0,100.0,86.11,80.71,31.75
2026-07-18,grab_avrist,2671.0,2671.0,2413.0,2397.0,1320.0,100.0,90.34,89.74,49.42
2026-07-18,nongrab_oona,158.0,158.0,158.0,116.0,0.0,100.0,100.0,73.42,0.0
2026-07-18,nongrab_avrist,1116.0,1116.0,743.0,723.0,125.0,100.0,66.58,64.78,11.2
2026-07-18,nongrab_sinarmas,562.0,562.0,561.0,410.0,0.0,100.0,99.82,72.95,0.0
2026-07-18,grab_allrisk,44.0,44.0,44.0,27.0,0.0,100.0,100.0,61.36,0.0
2026-07-18,nongrab_allrisk,2829.0,2758.0,2484.0,2362.0,1315.0,97.49,87.8,83.49,46.48
2026-07-19,grab_oona,4551.0,4551.0,3919.0,3673.0,1445.0,100.0,86.11,80.71,31.75
2026-07-19,grab_avrist,2671.0,2671.0,2413.0,2397.0,1320.0,100.0,90.34,89.74,49.42
2026-07-19,nongrab_oona,158.0,158.0,158.0,116.0,0.0,100.0,100.0,73.42,0.0
2026-07-19,nongrab_avrist,1116.0,1116.0,743.0,723.0,125.0,100.0,66.58,64.78,11.2
2026-07-19,nongrab_sinarmas,562.0,562.0,561.0,410.0,0.0,100.0,99.82,72.95,0.0
2026-07-19,grab_allrisk,44.0,44.0,44.0,27.0,0.0,100.0,100.0,61.36,0.0
2026-07-19,nongrab_allrisk,2829.0,2758.0,2484.0,2362.0,1315.0,97.49,87.8,83.49,46.48
2026-07-20,grab_oona,4599.0,4598.0,3948.0,3690.0,1445.0,99.98,85.84,80.23,31.42
2026-07-20,grab_avrist,2692.0,2691.0,2430.0,2414.0,1320.0,99.96,90.27,89.67,49.03
2026-07-20,nongrab_oona,159.0,159.0,159.0,116.0,0.0,100.0,100.0,72.96,0.0
2026-07-20,nongrab_avrist,1134.0,1134.0,746.0,723.0,125.0,100.0,65.78,63.76,11.02
2026-07-20,nongrab_sinarmas,570.0,570.0,569.0,410.0,0.0,100.0,99.82,71.93,0.0
2026-07-20,grab_allrisk,44.0,44.0,44.0,27.0,0.0,100.0,100.0,61.36,0.0
2026-07-20,nongrab_allrisk,2851.0,2779.0,2509.0,2441.0,1315.0,97.47,88.0,85.62,46.12
2026-07-21,grab_oona,4665.0,4664.0,3990.0,3700.0,1445.0,99.98,85.53,79.31,30.98
2026-07-21,grab_avrist,2725.0,2724.0,2455.0,2424.0,1320.0,99.96,90.09,88.95,48.44
2026-07-21,nongrab_oona,163.0,163.0,163.0,116.0,0.0,100.0,100.0,71.17,0.0
2026-07-21,nongrab_avrist,1154.0,1154.0,750.0,723.0,125.0,100.0,64.99,62.65,10.83
2026-07-21,nongrab_sinarmas,579.0,579.0,578.0,410.0,0.0,100.0,99.83,70.81,0.0
2026-07-21,grab_allrisk,44.0,44.0,44.0,27.0,0.0,100.0,100.0,61.36,0.0
2026-07-21,nongrab_allrisk,2888.0,2783.0,2524.0,2504.0,1316.0,96.36,87.4,86.7,45.57
2026-07-22,grab_oona,4716.0,4713.0,4018.0,3702.0,1445.0,99.94,85.2,78.5,30.64
2026-07-22,grab_avrist,2748.0,2745.0,2470.0,2426.0,1320.0,99.89,89.88,88.28,48.03
2026-07-22,nongrab_oona,165.0,165.0,163.0,116.0,0.0,100.0,98.79,70.3,0.0
2026-07-22,nongrab_avrist,1169.0,1169.0,752.0,723.0,125.0,100.0,64.33,61.85,10.69
2026-07-22,nongrab_sinarmas,590.0,590.0,589.0,410.0,0.0,100.0,99.83,69.49,0.0
2026-07-22,grab_allrisk,44.0,44.0,44.0,27.0,0.0,100.0,100.0,61.36,0.0
2026-07-22,nongrab_allrisk,2913.0,2835.0,2552.0,2504.0,1316.0,97.32,87.61,85.96,45.18
2026-07-23,grab_oona,4769.0,4764.0,4037.0,3702.0,1445.0,99.9,84.65,77.63,30.3
2026-07-23,grab_avrist,2774.0,2769.0,2479.0,2426.0,1320.0,99.82,89.37,87.45,47.58
2026-07-23,nongrab_oona,170.0,170.0,163.0,116.0,0.0,100.0,95.88,68.24,0.0
2026-07-23,nongrab_avrist,1181.0,1181.0,753.0,723.0,125.0,100.0,63.76,61.22,10.58
2026-07-23,nongrab_sinarmas,599.0,599.0,598.0,410.0,0.0,100.0,99.83,68.45,0.0
2026-07-23,grab_allrisk,45.0,45.0,44.0,27.0,0.0,100.0,97.78,60.0,0.0
2026-07-23,nongrab_allrisk,2944.0,2839.0,2555.0,2504.0,1316.0,96.43,86.79,85.05,44.7
2026-07-24,grab_oona,4797.0,4790.0,4042.0,3702.0,1445.0,99.85,84.26,77.17,30.12
2026-07-24,grab_avrist,2789.0,2782.0,2479.0,2426.0,1320.0,99.75,88.88,86.98,47.33
2026-07-24,nongrab_oona,173.0,173.0,163.0,116.0,0.0,100.0,94.22,67.05,0.0
2026-07-24,nongrab_avrist,1186.0,1186.0,754.0,723.0,125.0,100.0,63.58,60.96,10.54
2026-07-24,nongrab_sinarmas,604.0,604.0,602.0,410.0,0.0,100.0,99.67,67.88,0.0
2026-07-24,grab_allrisk,45.0,45.0,44.0,27.0,0.0,100.0,97.78,60.0,0.0
2026-07-24,nongrab_allrisk,2962.0,2869.0,2569.0,2504.0,1316.0,96.86,86.73,84.54,44.43
